"","word","freq","start","all","real"
"479","is","0.111111111111111","127","0","0"
"480","<>","0.5","127","0","0"
"481","of","0.294117647058824","127","1","0"
"482","i","0.117647058823529","128","0","0"
"483","was","0.117647058823529","128","1","1"
"484","<>","1","129","0","0"
"485","done","0.153846153846154","129","0","0"
"486","i","0.153846153846154","129","0","0"
"487","of","1","129","0","0"
"488","of","0.8","129","0","0"
"489","that","0.333333333333333","129","0","0"
"490","read","0.222222222222222","129","0","0"
"491","box","0.333333333333333","129","0","0"
"492","city","1","129","0","0"
"493","derby","1","129","0","0"
"494","to","0.4","129","0","0"
"495","is","0.4","129","0","0"
"496","are","0.0909090909090909","129","0","0"
"497","of","0.666666666666667","129","0","0"
"498","of","0.571428571428571","129","0","0"
"499","<>","0.333333333333333","129","0","0"
"500","department","0.5","129","0","0"
"501","of","1","129","0","0"
"502","bank","0.25","129","0","0"
"503","of","0.666666666666667","129","0","0"
"504","<>","0.5","129","0","0"
"505","<>","0.428571428571429","129","0","0"
"506","years","0.0810810810810811","129","0","0"
"507","couple","0.0810810810810811","129","1","1"
"508","few","0.0675675675675676","130","1","1"
"509","time","0.0675675675675676","131","1","1"
"510","thing","0.0675675675675676","132","0","0"
"511","day","0.0540540540540541","132","1","1"
"512","months","0.0540540540540541","133","0","0"
"513","two","0.0405405405405405","133","0","0"
"514","three","0.027027027027027","133","1","1"
"515","minute","0.027027027027027","134","0","0"
"516","<>","0.0405405405405405","134","0","0"
"517","and","0.166666666666667","134","1","1"
"518","and","0.222222222222222","135","0","0"
"519","<>","0.333333333333333","135","0","0"
"520","room","1","135","0","0"
"521","of","0.5","135","0","0"
"522","are","0.333333333333333","135","0","0"
"523","of","0.6","135","0","0"
"524","of","0.428571428571429","135","1","1"
"525","of","0.2","136","0","0"
"526","of","1","136","1","0"
"527","then","0.166666666666667","137","0","0"
"528","of","0.166666666666667","137","0","0"
"529","things","0.3125","137","0","0"
"530","<>","0.1875","137","0","0"
"531","of","1","137","0","0"
